# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1046       1.323466413396e-10       5.131503074351e-12      -7.697658201315e-12       1.290247963535e-14       5.070457708473e-15       2.637712488324e-16       2.267764951832e-16 
 1047       1.324675010002e-10       5.104996124097e-12      -7.814574405489e-12       1.290209228082e-14       5.051579094669e-15       2.547987098259e-16       2.257544109346e-16 
 1048       1.325982900440e-10       5.077984351191e-12      -7.929035889638e-12       1.290183995068e-14       5.032785101955e-15       2.460437424916e-16       2.247113000740e-16 
 1049       1.327387734344e-10       5.050476891926e-12      -8.040986093550e-12       1.290172237774e-14       5.014075082636e-15       2.375115909312e-16       2.236467254576e-16 
 1050       1.328887140143e-10       5.022482966080e-12      -8.150368115032e-12       1.290173928702e-14       4.995448379224e-15       2.292075313400e-16       2.225602471885e-16 
 1051       1.330478742374e-10       4.994012261398e-12      -8.257133045328e-12       1.290189010189e-14       4.976904394725e-15       2.211350639261e-16       2.214515462727e-16 
 1052       1.332160213997e-10       4.965076092460e-12      -8.361265103741e-12       1.290217305800e-14       4.958442804617e-15       2.132904610019e-16       2.203207974832e-16 
 1053       1.333929224701e-10       4.935686258335e-12      -8.462756850931e-12       1.290258607694e-14       4.940063347763e-15       2.056681432456e-16       2.191683016668e-16 
 1054       1.335783423553e-10       4.905854660021e-12      -8.561600884603e-12       1.290312705901e-14       4.921765756345e-15       1.982624808544e-16       2.179943625592e-16 
 1055       1.337720438943e-10       4.875593300692e-12      -8.657789839676e-12       1.290379388307e-14       4.903549755842e-15       1.910677934176e-16       2.167992867924e-16 
 1056       1.339737878536e-10       4.844914285953e-12      -8.751316388445e-12       1.290458440656e-14       4.885415065013e-15       1.840783497906e-16       2.155833839016e-16 
 1057       1.341833329218e-10       4.813829824084e-12      -8.842173240748e-12       1.290549646541e-14       4.867361395873e-15       1.772883679680e-16       2.143469663330e-16 
 1058       1.344004357046e-10       4.782352226295e-12      -8.930353144130e-12       1.290652787397e-14       4.849388453675e-15       1.706920149576e-16       2.130903494505e-16 
 1059       1.346248507199e-10       4.750493906977e-12      -9.015848884007e-12       1.290767642499e-14       4.831495936887e-15       1.642834066536e-16       2.118138515436e-16 
 1060       1.348563303921e-10       4.718267383946e-12      -9.098653283831e-12       1.290893988954e-14       4.813683537176e-15       1.580566077108e-16       2.105177938342e-16 
 1061       1.350946250476e-10       4.685685278700e-12      -9.178759205258e-12       1.291031601696e-14       4.795950939381e-15       1.520056314175e-16       2.092025004839e-16 
 1062       1.353394829093e-10       4.652760316667e-12      -9.256159548308e-12       1.291180253482e-14       4.778297821499e-15       1.461244395694e-16       2.078682986017e-16 
 1063       1.355906500916e-10       4.619505327452e-12      -9.330847251531e-12       1.291339714882e-14       4.760723854661e-15       1.404069423434e-16       2.065155182508e-16 
 1064       1.358478705951e-10       4.585933245094e-12      -9.402815292176e-12       1.291509754279e-14       4.743228703111e-15       1.348469981706e-16       2.051444924561e-16 
 1065       1.361108863018e-10       4.552057108309e-12      -9.472056686350e-12       1.291690137860e-14       4.725812024188e-15       1.294384136106e-16       2.037555572116e-16 
 1066       1.363794369698e-10       4.517890060744e-12      -9.538564489188e-12       1.291880629610e-14       4.708473468304e-15       1.241749432245e-16       2.023490514873e-16 
 1067       1.366532602280e-10       4.483445351229e-12      -9.602331795012e-12       1.292080991310e-14       4.691212678923e-15       1.190502894488e-16       2.009253172369e-16 
 1068       1.369320915714e-10       4.448736334021e-12      -9.663351737502e-12       1.292290982526e-14       4.674029292543e-15       1.140581024689e-16       1.994846994048e-16 
 1069       1.372156643554e-10       4.413776469063e-12      -9.721617489857e-12       1.292510360608e-14       4.656922938673e-15       1.091919800927e-16       1.980275459335e-16 
 1070       1.375037097913e-10       4.378579322226e-12      -9.777122264960e-12       1.292738880684e-14       4.639893239811e-15       1.044454676242e-16       1.965542077708e-16 
 1071       1.377959569406e-10       4.343158565565e-12      -9.829859315546e-12       1.292976295652e-14       4.622939811430e-15       9.981205773696e-17       1.950650388773e-16 
 1072       1.380921327104e-10       4.307527977563e-12      -9.879821934361e-12       1.293222356176e-14       4.606062261950e-15       9.528519034786e-17       1.935603962334e-16 
 1073       1.383919618478e-10       4.271701443391e-12      -9.927003454333e-12       1.293476810680e-14       4.589260192724e-15       9.085825249062e-17       1.920406398465e-16 
 1074       1.386951669352e-10       4.235692955147e-12      -9.971397248734e-12       1.293739405341e-14       4.572533198011e-15       8.652457818939e-17       1.905061327588e-16 
 1075       1.390014683846e-10       4.199516612115e-12      -1.001299673134e-11       1.294009884089e-14       4.555880864961e-15       8.227744833229e-17       1.889572410541e-16 
 1076       1.393105844333e-10       4.163186621011e-12      -1.005179535661e-11       1.294287988593e-14       4.539302773593e-15       7.811009054505e-17       1.873943338652e-16 
 1077       1.396222311379e-10       4.126717296234e-12      -1.008778661984e-11       1.294573458263e-14       4.522798496773e-15       7.401567906461e-17       1.858177833811e-16 
 1078       1.399361223700e-10       4.090123060116e-12      -1.012096405732e-11       1.294866030239e-14       4.506367600194e-15       6.998733461263e-17       1.842279648547e-16 
 1079       1.402519698102e-10       4.053418443173e-12      -1.015132124651e-11       1.295165439390e-14       4.490009642358e-15       6.601812426915e-17       1.826252566095e-16 
 1080       1.405694829438e-10       4.016618084356e-12      -1.017885180621e-11       1.295471418303e-14       4.473724174551e-15       6.210106134615e-17       1.810100400473e-16 
 1081       1.408883690552e-10       3.979736731297e-12      -1.020354939672e-11       1.295783697283e-14       4.457510740828e-15       5.822910526113e-17       1.793826996550e-16 
 1082       1.412083332229e-10       3.942789240566e-12      -1.022540772000e-11       1.296102004345e-14       4.441368877987e-15       5.439516141070e-17       1.777436230127e-16 
 1083       1.415290783141e-10       3.905790577914e-12      -1.024442051982e-11       1.296426065206e-14       4.425298115553e-15       5.059208104417e-17       1.760932008001e-16 
 1084       1.418503049803e-10       3.868755818530e-12      -1.026058158198e-11       1.296755603284e-14       4.409297975755e-15       4.681266113713e-17       1.744318268043e-16 
 1085       1.421717116513e-10       3.831700147287e-12      -1.027388473439e-11       1.297090339689e-14       4.393367973506e-15       4.304964426507e-17       1.727598979269e-16 
 1086       1.424929945307e-10       3.794638858991e-12      -1.028432384733e-11       1.297429993219e-14       4.377507616384e-15       3.929571847689e-17       1.710778141914e-16 
 1087       1.428138475905e-10       3.757587358638e-12      -1.029189283353e-11       1.297774280354e-14       4.361716404608e-15       3.554351716857e-17       1.693859787504e-16 
 1088       1.431339625660e-10       3.720561161655e-12      -1.029658564839e-11       1.298122915250e-14       4.345993831021e-15       3.178561895671e-17       1.676847978926e-16 
 1089       1.434530289508e-10       3.683575894158e-12      -1.029839629012e-11       1.298475609735e-14       4.330339381070e-15       2.801454755213e-17       1.659746810507e-16 
 1090       1.437707593315e-10       3.646646335785e-12      -1.029732456765e-11       1.298832077384e-14       4.314752586243e-15       2.422464522541e-17       1.642560321894e-16 
 1091       1.440869657748e-10       3.609783533650e-12      -1.029339348867e-11       1.299192045824e-14       4.299233185222e-15       2.041772095867e-17       1.625292238292e-16 
 1092       1.444014844544e-10       3.572997650199e-12      -1.028663210500e-11       1.299555244584e-14       4.283780964855e-15       1.659747775728e-17       1.607946226892e-16 
 1093       1.447141504013e-10       3.536298917270e-12      -1.027706976675e-11       1.299921401021e-14       4.268395706870e-15       1.276764598666e-17       1.590525982803e-16 
 1094       1.450247975008e-10       3.499697636244e-12      -1.026473612305e-11       1.300290240316e-14       4.253077187861e-15       8.931983434942e-18       1.573035229120e-16 
 1095       1.453332584905e-10       3.463204178198e-12      -1.024966112282e-11       1.300661485470e-14       4.237825179278e-15       5.094275375598e-18       1.555477716985e-16 
 1096       1.456393649573e-10       3.426828984061e-12      -1.023187501550e-11       1.301034857296e-14       4.222639447404e-15       1.258334630098e-18       1.537857225652e-16 
 1097       1.459429473352e-10       3.390582564769e-12      -1.021140835178e-11       1.301410074415e-14       4.207519753347e-15      -2.571998369442e-18       1.520177562553e-16 
 1098       1.462438349022e-10       3.354475501414e-12      -1.018829198439e-11       1.301786853253e-14       4.192465853019e-15      -6.392855517612e-18       1.502442563359e-16 
 1099       1.465418557783e-10       3.318518445401e-12      -1.016255706881e-11       1.302164908031e-14       4.177477497126e-15      -1.020034097306e-17       1.484656092046e-16 
 1100       1.468368369227e-10       3.282722118600e-12      -1.013423506405e-11       1.302543950765e-14       4.162554431151e-15      -1.399053109583e-17       1.466822040960e-16 
 1101       1.471286041311e-10       3.247097313502e-12      -1.010335773336e-11       1.302923691258e-14       4.147696395336e-15      -1.775947438475e-17       1.448944330878e-16 
 1102       1.474169820334e-10       3.211654893369e-12      -1.006995714499e-11       1.303303837096e-14       4.132903124672e-15      -2.150319141473e-17       1.431026911074e-16 
 1103       1.477017940909e-10       3.176405792391e-12      -1.003406567296e-11       1.303684093640e-14       4.118174348881e-15      -2.521767477417e-17       1.413073759386e-16 
 1104       1.479828625937e-10       3.141361015838e-12      -9.995715997772e-12       1.304064164026e-14       4.103509792399e-15      -2.889888900226e-17       1.395088882272e-16 
 1105       1.482600086585e-10       3.106531640214e-12      -9.954941107178e-12       1.304443749154e-14       4.088909174368e-15      -3.254277052636e-17       1.377076314885e-16 
 1106       1.485330522256e-10       3.071928813408e-12      -9.911774296924e-12       1.304822547689e-14       4.074372208611e-15      -3.614522759937e-17       1.359040121126e-16 
 1107       1.488018120565e-10       3.037563754855e-12      -9.866249171492e-12       1.305200256049e-14       4.059898603626e-15      -3.970214023702e-17       1.340984393716e-16 
 1108       1.490661057315e-10       3.003447755680e-12      -9.818399644850e-12       1.305576568407e-14       4.045488062564e-15      -4.320936015529e-17       1.322913254259e-16 
 1109       1.493257496468e-10       2.969592178859e-12      -9.768259941197e-12       1.305951176679e-14       4.031140283221e-15      -4.666271070771e-17       1.304830853301e-16 
 1110       1.495805590122e-10       2.936008459369e-12      -9.715864595713e-12       1.306323770524e-14       4.016854958015e-15      -5.005798682274e-17       1.286741370400e-16 
 1111       1.498303478484e-10       2.902708104343e-12      -9.661248455302e-12       1.306694037336e-14       4.002631773976e-15      -5.339095494111e-17       1.268649014188e-16 
 1112       1.500749289845e-10       2.869702693223e-12      -9.604446679343e-12       1.307061662240e-14       3.988470412730e-15      -5.665735295318e-17       1.250558022433e-16 
 1113       1.503141140554e-10       2.837003877915e-12      -9.545494740432e-12       1.307426328088e-14       3.974370550485e-15      -5.985289013628e-17       1.232472662107e-16 
 1114       1.505477134991e-10       2.804623382939e-12      -9.484428425132e-12       1.307787715449e-14       3.960331858012e-15      -6.297324709208e-17       1.214397229446e-16 
 1115       1.507755365545e-10       2.772573005588e-12      -9.421283834721e-12       1.308145502611e-14       3.946354000634e-15      -6.601407568390e-17       1.196336050019e-16 
 1116       1.509973912584e-10       2.740864616076e-12      -9.356097385935e-12       1.308499365570e-14       3.932436638209e-15      -6.897099897412e-17       1.178293478786e-16 
 1117       1.512130844431e-10       2.709510157696e-12      -9.288905811718e-12       1.308848978027e-14       3.918579425116e-15      -7.183961116148e-17       1.160273900168e-16 
 1118       1.514224217341e-10       2.678521646973e-12      -9.219746161967e-12       1.309194011382e-14       3.904782010238e-15      -7.461547751846e-17       1.142281728107e-16 
 1119       1.516252075470e-10       2.647911173813e-12      -9.148655804281e-12       1.309534134731e-14       3.891044036949e-15      -7.729413432863e-17       1.124321406131e-16 
 1120       1.518212450854e-10       2.617690901665e-12      -9.075672424704e-12       1.309869014860e-14       3.877365143098e-15      -7.987108882399e-17       1.106397407421e-16 
 1121       1.520103363381e-10       2.587873067666e-12      -9.000834028477e-12       1.310198316237e-14       3.863744960994e-15      -8.234181912232e-17       1.088514234869e-16 
 1122       1.521922820764e-10       2.558469982800e-12      -8.924178940780e-12       1.310521701010e-14       3.850183117390e-15      -8.470177416454e-17       1.070676421150e-16 
 1123       1.523668818521e-10       2.529494032051e-12      -8.845745807482e-12       1.310838829002e-14       3.836679233471e-15      -8.694637365207e-17       1.052888528780e-16 
 1124       1.525339339943e-10       2.500957674553e-12      -8.765573595887e-12       1.311149357703e-14       3.823232924835e-15      -8.907100798416e-17       1.035155150180e-16 
 1125       1.526932356069e-10       2.472873443750e-12      -8.683701595480e-12       1.311452942267e-14       3.809843801479e-15      -9.107103819525e-17       1.017480907746e-16 
 1126       1.528445825666e-10       2.445253947544e-12      -8.600169418675e-12       1.311749235507e-14       3.796511467788e-15      -9.294179589234e-17       9.998704539057e-17 
 1127       1.529877695197e-10       2.418111868450e-12      -8.515017001560e-12       1.312037887889e-14       3.783235522512e-15      -9.467858319230e-17       9.823284711885e-17 
 1128       1.531225898797e-10       2.391459963751e-12      -8.428284604648e-12       1.312318547527e-14       3.770015558759e-15      -9.627667265927e-17       9.648596722860e-17 
 1129       1.532488673622e-10       2.365309421373e-12      -8.340013314775e-12       1.312590891856e-14       3.756851205087e-15      -9.773237707436e-17       9.474677529287e-17 
 1130       1.533665510399e-10       2.339664903901e-12      -8.250246556429e-12       1.312854723117e-14       3.743742249411e-15      -9.904627403174e-17       9.301522355431e-17 
 1131       1.534756215131e-10       2.314529440716e-12      -8.159028601468e-12       1.313109874095e-14       3.730688516672e-15      -1.002200229567e-16       9.129115848667e-17 
 1132       1.535760594835e-10       2.289906066460e-12      -8.066404070533e-12       1.313356176557e-14       3.717689827859e-15      -1.012552990963e-16       8.957442513970e-17 
 1133       1.536678457558e-10       2.265797821029e-12      -7.972417933843e-12       1.313593461243e-14       3.704745999996e-15      -1.021537935579e-16       8.786486713573e-17 
 1134       1.537509612368e-10       2.242207749577e-12      -7.877115511986e-12       1.313821557870e-14       3.691856846132e-15      -1.029172133466e-16       8.616232666621e-17 
 1135       1.538253869369e-10       2.219138902512e-12      -7.780542476716e-12       1.314040295124e-14       3.679022175330e-15      -1.035472814035e-16       8.446664448829e-17 
 1136       1.538911039700e-10       2.196594335496e-12      -7.682744851743e-12       1.314249500662e-14       3.666241792658e-15      -1.040457366436e-16       8.277765992134e-17 
 1137       1.539480935537e-10       2.174577109444e-12      -7.583769013532e-12       1.314449001110e-14       3.653515499171e-15      -1.044143339938e-16       8.109521084358e-17 
 1138       1.539963370103e-10       2.153090290521e-12      -7.483661692092e-12       1.314638622057e-14       3.640843091908e-15      -1.046548444309e-16       7.941913368858e-17 
 1139       1.540358157665e-10       2.132136950145e-12      -7.382469971774e-12       1.314818188056e-14       3.628224363875e-15      -1.047690550194e-16       7.774926344181e-17 
 1140       1.540665113545e-10       2.111720164982e-12      -7.280241292063e-12       1.314987522620e-14       3.615659104036e-15      -1.047587689499e-16       7.608543363728e-17 
 1141       1.540884054116e-10       2.091843016947e-12      -7.177023448373e-12       1.315146448221e-14       3.603147097302e-15      -1.046258055767e-16       7.442747635400e-17 
 1142       1.541014796815e-10       2.072508593204e-12      -7.072864592838e-12       1.315294786290e-14       3.590688124518e-15      -1.043720004558e-16       7.277522221260e-17 
 1143       1.541057160139e-10       2.053719986160e-12      -6.967813235111e-12       1.315432357209e-14       3.578281962456e-15      -1.039992053831e-16       7.112850037189e-17 
 1144       1.541010963655e-10       2.035480293472e-12      -6.861918243153e-12       1.315558980314e-14       3.565928383797e-15      -1.035092884322e-16       6.948713852539e-17 
 1145       1.540876027998e-10       2.017792618038e-12      -6.755228844032e-12       1.315674473889e-14       3.553627157127e-15      -1.029041339925e-16       6.785096289789e-17 
 1146       1.540652174882e-10       2.000660068000e-12      -6.647794624711e-12       1.315778655169e-14       3.541378046921e-15      -1.021856428071e-16       6.621979824206e-17 
 1147       1.540339227097e-10       1.984085756744e-12      -6.539665532848e-12       1.315871340332e-14       3.529180813533e-15      -1.013557320107e-16       6.459346783495e-17 
 1148       1.539937008519e-10       1.968072802896e-12      -6.430891877585e-12       1.315952344500e-14       3.517035213185e-15      -1.004163351680e-16       6.297179347457e-17 
 1149       1.539445344109e-10       1.952624330322e-12      -6.321524330346e-12       1.316021481737e-14       3.504940997957e-15      -9.936940231087e-17       6.135459547646e-17 
 1150       1.538864059921e-10       1.937743468129e-12      -6.211613925628e-12       1.316078565044e-14       3.492897915774e-15      -9.821689997724e-17       5.974169267024e-17 
 1151       1.538192983103e-10       1.923433350660e-12      -6.101212061797e-12       1.316123406362e-14       3.480905710395e-15      -9.696081124849e-17       5.813290239618e-17 
 1152       1.537431941903e-10       1.909697117497e-12      -5.990370501880e-12       1.316155816563e-14       3.468964121401e-15      -9.560313578763e-17       5.652804050173e-17 
 1153       1.536580765670e-10       1.896537913457e-12      -5.879141374362e-12       1.316175605455e-14       3.457072884189e-15      -9.414588987726e-17       5.492692133811e-17 
 1154       1.535639284864e-10       1.883958888593e-12      -5.767577173975e-12       1.316182581774e-14       3.445231729952e-15      -9.259110645754e-17       5.332935775688e-17 
 1155       1.534607331053e-10       1.871963198191e-12      -5.655730762499e-12       1.316176553184e-14       3.433440385676e-15      -9.094083516420e-17       5.173516110644e-17 
 1156       1.533484736920e-10       1.860554002771e-12      -5.543655369548e-12       1.316157326277e-14       3.421698574124e-15      -8.919714236648e-17       5.014414122867e-17 
 1157       1.532271336269e-10       1.849734468085e-12      -5.431404593371e-12       1.316124706566e-14       3.410006013824e-15      -8.736211120513e-17       4.855610645542e-17 
 1158       1.530966964025e-10       1.839507765115e-12      -5.319032401642e-12       1.316078498487e-14       3.398362419065e-15      -8.543784163039e-17       4.697086360511e-17 
 1159       1.529571456243e-10       1.829877070075e-12      -5.206593132256e-12       1.316018505395e-14       3.386767499876e-15      -8.342645043997e-17       4.538821797926e-17 
 1160       1.528084650105e-10       1.820845564405e-12      -5.094141494119e-12       1.315944529563e-14       3.375220962021e-15      -8.133007131705e-17       4.380797335910e-17 
 1161       1.526506383930e-10       1.812416434775e-12      -4.981732567949e-12       1.315856372177e-14       3.363722506988e-15      -7.915085486822e-17       4.222993200206e-17 
 1162       1.524836497178e-10       1.804592873081e-12      -4.869421807062e-12       1.315753833338e-14       3.352271831972e-15      -7.689096866149e-17       4.065389463840e-17 
 1163       1.523074830447e-10       1.797378076446e-12      -4.757265038173e-12       1.315636712056e-14       3.340868629873e-15      -7.455259726426e-17       3.907966046771e-17 
 1164       1.521221225487e-10       1.790775247216e-12      -4.645318462186e-12       1.315504806251e-14       3.329512589275e-15      -7.213794228130e-17       3.750702715551e-17 
 1165       1.519275525194e-10       1.784787592961e-12      -4.533638654989e-12       1.315357912746e-14       3.318203394442e-15      -6.964922239276e-17       3.593579082977e-17 
 1166       1.517237573624e-10       1.779418326476e-12      -4.422282568246e-12       1.315195827272e-14       3.306940725304e-15      -6.708867339210e-17       3.436574607753e-17 
 1167       1.515107215988e-10       1.774670665774e-12      -4.311307530195e-12       1.315018344460e-14       3.295724257445e-15      -6.445854822410e-17       3.279668594140e-17 
 1168       1.512884502171e-10       1.770546467116e-12      -4.200766984445e-12       1.314825296439e-14       3.284553694018e-15      -6.176120639366e-17       3.122847287451e-17 
 1169       1.510570300056e-10       1.767042105351e-12      -4.090697646402e-12       1.314616669165e-14       3.273428861952e-15      -5.899938334050e-17       2.966125258417e-17 
 1170       1.508165689881e-10       1.764152542023e-12      -3.981132187709e-12       1.314392487544e-14       3.262349616924e-15      -5.617592451067e-17       2.809524285723e-17 
 1171       1.505671761449e-10       1.761872687546e-12      -3.872103484080e-12       1.314152776967e-14       3.251315811537e-15      -5.329369633721e-17       2.653066284718e-17 
 1172       1.503089614144e-10       1.760197401087e-12      -3.763644615724e-12       1.313897563309e-14       3.240327295313e-15      -5.035558628601e-17       2.496773307698e-17 
 1173       1.500420356963e-10       1.759121490442e-12      -3.655788867760e-12       1.313626872932e-14       3.229383914683e-15      -4.736450290165e-17       2.340667544185e-17 
 1174       1.497665108525e-10       1.758639711915e-12      -3.548569730638e-12       1.313340732686e-14       3.218485512978e-15      -4.432337585321e-17       2.184771321203e-17 
 1175       1.494824997106e-10       1.758746770200e-12      -3.442020900559e-12       1.313039169909e-14       3.207631930424e-15      -4.123515598013e-17       2.029107103562e-17 
 1176       1.491901160649e-10       1.759437318255e-12      -3.336176279895e-12       1.312722212430e-14       3.196823004127e-15      -3.810281533804e-17       1.873697494135e-17 
 1177       1.488894746796e-10       1.760705957183e-12      -3.231069977605e-12       1.312389888570e-14       3.186058568071e-15      -3.492934724456e-17       1.718565234140e-17 
 1178       1.485806912902e-10       1.762547236112e-12      -3.126736309659e-12       1.312042227141e-14       3.175338453108e-15      -3.171776632521e-17       1.563733203417e-17 
 1179       1.482638826063e-10       1.764955652074e-12      -3.023209799454e-12       1.311679257450e-14       3.164662486947e-15      -2.847110855915e-17       1.409224420707e-17 
 1180       1.479391663131e-10       1.767925649880e-12      -2.920525178235e-12       1.311301009298e-14       3.154030494149e-15      -2.519243132511e-17       1.255062043937e-17 
 1181       1.476066610743e-10       1.771451622003e-12      -2.818717385513e-12       1.310907512982e-14       3.143442296115e-15      -2.188481344715e-17       1.101269370492e-17 
 1182       1.472664865340e-10       1.775527908456e-12      -2.717821569487e-12       1.310498799299e-14       3.132897711081e-15      -1.855135524054e-17       9.478698375003e-18 
 1183       1.469187633186e-10       1.780148796668e-12      -2.617873087462e-12       1.310074899540e-14       3.122396554109e-15      -1.519517855759e-17       7.948870221105e-18 
 1184       1.465636130395e-10       1.785308521367e-12      -2.518907506266e-12       1.309635845500e-14       3.111938637075e-15      -1.181942683345e-17       6.423446417720e-18 
 1185       1.462011582949e-10       1.791001264456e-12      -2.420960602672e-12       1.309181669473e-14       3.101523768667e-15      -8.427265132000e-18       4.902665545142e-18 
 1186       1.458315226720e-10       1.797221154892e-12      -2.324068363820e-12       1.308712404254e-14       3.091151754370e-15      -5.021880191632e-18       3.386767592261e-18 
 1187       1.454548307496e-10       1.803962268566e-12      -2.228266987631e-12       1.308228083145e-14       3.080822396461e-15      -1.606480471126e-18       1.875993959359e-18 
 1188       1.450712080998e-10       1.811218628181e-12      -2.133592883228e-12       1.307728739949e-14       3.070535494002e-15       1.815703804537e-18       3.705874609081e-19 
 1189       1.446807812903e-10       1.818984203132e-12      -2.040082671359e-12       1.307214408977e-14       3.060290842827e-15       5.241420598332e-18      -1.129207671636e-18 
 1190       1.442836778868e-10       1.827252909383e-12      -1.947773184811e-12       1.306685125046e-14       3.050088235539e-15       8.667396015358e-18      -2.623145787039e-18 
 1191       1.438800264550e-10       1.836018609346e-12      -1.856701468833e-12       1.306140923481e-14       3.039927461498e-15       1.209033425700e-17      -4.110979811490e-18 
 1192       1.434699565629e-10       1.845275111763e-12      -1.766904781556e-12       1.305581840118e-14       3.029808306812e-15       1.550691757510e-17      -5.592461245805e-18 
 1193       1.430535987828e-10       1.855016171579e-12      -1.678420594409e-12       1.305007911301e-14       3.019730554332e-15       1.891380622610e-17      -7.067340162634e-18 
 1194       1.426310846937e-10       1.865235489828e-12      -1.591286592540e-12       1.304419173888e-14       3.009693983641e-15       2.230763842525e-17      -8.535365203664e-18 
 1195       1.422025468834e-10       1.875926713504e-12      -1.505540675238e-12       1.303815665249e-14       2.999698371045e-15       2.568503030072e-17      -9.996283576822e-18 
 1196       1.417681189505e-10       1.887083435448e-12      -1.421220956348e-12       1.303197423269e-14       2.989743489570e-15       2.904257584782e-17      -1.144984105348e-17 
 1197       1.413279355069e-10       1.898699194218e-12      -1.338365764693e-12       1.302564486347e-14       2.979829108944e-15       3.237684688311e-17      -1.289578196566e-17 
 1198       1.408821321800e-10       1.910767473978e-12      -1.257013644494e-12       1.301916893401e-14       2.969954995598e-15       3.568439299860e-17      -1.433384920324e-17 
 1199       1.404308456145e-10       1.923281704365e-12      -1.177203355787e-12       1.301254683865e-14       2.960120912653e-15       3.896174151591e-17      -1.576378421115e-17 
 1200       1.399742134750e-10       1.936235260381e-12      -1.098973874844e-12       1.300577897691e-14       2.950326619910e-15       4.220539744043e-17      -1.718532698659e-17 
 1201       1.395123744478e-10       1.949621462259e-12      -1.022364394593e-12       1.299886575355e-14       2.940571873846e-15       4.541184341547e-17      -1.859821607621e-17 
 1202       1.390454682434e-10       1.963433575350e-12      -9.474143250360e-13       1.299180757851e-14       2.930856427604e-15       4.857753967647e-17      -2.000218857335e-17 
 1203       1.385736355988e-10       1.977664810002e-12      -8.741632936683e-13       1.298460486696e-14       2.921180030982e-15       5.169892400510e-17      -2.139698011521e-17 
 1204       1.380970182790e-10       1.992308321433e-12      -8.026511458996e-13       1.297725803934e-14       2.911542430427e-15       5.477241168350e-17      -2.278232488008e-17 
 1205       1.376157590802e-10       2.007357209615e-12      -7.329179454719e-13       1.296976752130e-14       2.901943369029e-15       5.779439544836e-17      -2.415795558452e-17 
 1206       1.371300018310e-10       2.022804519150e-12      -6.650039748798e-13       1.296213374377e-14       2.892382586505e-15       6.076124544516e-17      -2.552360348058e-17 
 1207       1.366398921559e-10       2.038642860783e-12      -5.989437167787e-13       1.295435737548e-14       2.882859844204e-15       6.367051282645e-17      -2.687902107102e-17 
 1208       1.361455797698e-10       2.054863271154e-12      -5.347477175869e-13       1.294644002362e-14       2.873375000440e-15       6.652455659401e-17      -2.822405056161e-17 
 1209       1.356472162152e-10       2.071456338999e-12      -4.724205050824e-13       1.293838354165e-14       2.863927936049e-15       6.932696058728e-17      -2.955855623225e-17 
 1210       1.351449541067e-10       2.088412582105e-12      -4.119665874158e-13       1.293018979765e-14       2.854518529463e-15       7.208133387635e-17      -3.088240179321e-17 
 1211       1.346389471331e-10       2.105722447166e-12      -3.533904530336e-13       1.292186067430e-14       2.845146656705e-15       7.479131081518e-17      -3.219545038418e-17 
 1212       1.341293500595e-10       2.123376309626e-12      -2.966965706027e-13       1.291339806892e-14       2.835812191378e-15       7.746055109483e-17      -3.349756457339e-17 
 1213       1.336163187298e-10       2.141364473527e-12      -2.418893889344e-13       1.290480389353e-14       2.826515004664e-15       8.009273979670e-17      -3.478860635666e-17 
 1214       1.331000100687e-10       2.159677171360e-12      -1.889733369081e-13       1.289608007484e-14       2.817254965312e-15       8.269158744572e-17      -3.606843715649e-17 
 1215       1.325805820842e-10       2.178304563907e-12      -1.379528233958e-13       1.288722855431e-14       2.808031939639e-15       8.526083006364e-17      -3.733691782108e-17 
 1216       1.320581938696e-10       2.197236740096e-12      -8.883223718577e-14       1.287825128817e-14       2.798845791515e-15       8.780422922218e-17      -3.859390862349e-17 
 1217       1.315330056059e-10       2.216463716840e-12      -4.161594690677e-14       1.286915024744e-14       2.789696382363e-15       9.032557209632e-17      -3.983926926064e-17 
 1218       1.310051785641e-10       2.235975438892e-12       3.691699047991e-15       1.285992741800e-14       2.780583571151e-15       9.282867151749e-17      -4.107285885243e-17 
 1219       1.304748751073e-10       2.255761778690e-12       4.708637259679e-14       1.285058480058e-14       2.771507214384e-15       9.531736602679e-17      -4.229453594077e-17 
 1220       1.299422586931e-10       2.275812536204e-12       8.856376604534e-14       1.284112441080e-14       2.762467166101e-15       9.779551992828e-17      -4.350415848871e-17 
 1221       1.294074938756e-10       2.296117438784e-12       1.281195921628e-13       1.283154827921e-14       2.753463277864e-15       1.002670233421e-16      -4.470158387947e-17 
 1222       1.288707463078e-10       2.316666141010e-12       1.657495842577e-13       1.282185845134e-14       2.744495398757e-15       1.027357922578e-16      -4.588666891553e-17 
 1223       1.283321827442e-10       2.337448224535e-12       2.014494962539e-13       1.281205698768e-14       2.735563375374e-15       1.052057685875e-16      -4.705926981770e-17 
