# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2175       2.083054930645e-11       5.176495451907e-13      -2.696484002144e-13       0.000000000000e+00       2.429234730077e-16       5.167748084305e-17       3.759168742485e-18 
 2176       2.073302857234e-11       5.200748921169e-13      -2.591249293523e-13       0.000000000000e+00       2.424200414392e-16       5.115967541223e-17       3.796596267789e-18 
 2177       2.063538664409e-11       5.225550717311e-13      -2.489179028042e-13       0.000000000000e+00       2.419178040870e-16       5.064729714226e-17       3.833582623454e-18 
 2178       2.053764559852e-11       5.250884697160e-13      -2.390306368670e-13       0.000000000000e+00       2.414167571066e-16       5.014072434961e-17       3.870174435117e-18 
 2179       2.043982759345e-11       5.276734654283e-13      -2.294664575165e-13       0.000000000000e+00       2.409168966243e-16       4.964033669406e-17       3.906418503349e-18 
 2180       2.034195486780e-11       5.303084318912e-13      -2.202287004177e-13       0.000000000000e+00       2.404182187372e-16       4.914651518021e-17       3.942361803864e-18 
 2181       2.024404974165e-11       5.329917357868e-13      -2.113207109350e-13       0.000000000000e+00       2.399207195131e-16       4.865964215899e-17       3.978051487718e-18 
 2182       2.014613370154e-11       5.357217268300e-13      -2.027450440260e-13       0.000000000000e+00       2.394243952305e-16       4.818001105061e-17       4.013530129632e-18 
 2183       2.004822464936e-11       5.384967058249e-13      -1.945010580350e-13       0.000000000000e+00       2.389292430999e-16       4.770755484837e-17       4.048821437708e-18 
 2184       1.995033963522e-11       5.413149563789e-13      -1.865873047763e-13       0.000000000000e+00       2.384352605473e-16       4.724211579642e-17       4.083944448244e-18 
 2185       1.985249577059e-11       5.441747554950e-13      -1.790023281746e-13       0.000000000000e+00       2.379424449744e-16       4.678353550218e-17       4.118918268987e-18 
 2186       1.975471022842e-11       5.470743735642e-13      -1.717446642552e-13       0.000000000000e+00       2.374507937589e-16       4.633165493559e-17       4.153762079218e-18 
 2187       1.965700024316e-11       5.500120743575e-13      -1.648128411341e-13       0.000000000000e+00       2.369603042543e-16       4.588631442839e-17       4.188495129834e-18 
 2188       1.955938311090e-11       5.529861150183e-13      -1.582053790075e-13       0.000000000000e+00       2.364709737898e-16       4.544735367332e-17       4.223136743430e-18 
 2189       1.946187618937e-11       5.559947460551e-13      -1.519207901422e-13       0.000000000000e+00       2.359827996704e-16       4.501461172341e-17       4.257706314382e-18 
 2190       1.936449689805e-11       5.590362113335e-13      -1.459575788655e-13       0.000000000000e+00       2.354957791767e-16       4.458792699119e-17       4.292223308930e-18 
 2191       1.926726271824e-11       5.621087480683e-13      -1.403142415548e-13       0.000000000000e+00       2.350099095649e-16       4.416713724798e-17       4.326707265258e-18 
 2192       1.917019119309e-11       5.652105868164e-13      -1.349892666281e-13       0.000000000000e+00       2.345251880672e-16       4.375207962311e-17       4.361177793579e-18 
 2193       1.907329992772e-11       5.683399514689e-13      -1.299811345338e-13       0.000000000000e+00       2.340416118910e-16       4.334259060316e-17       4.395654576217e-18 
 2194       1.897660658927e-11       5.714950592430e-13      -1.252883177403e-13       0.000000000000e+00       2.335591782194e-16       4.293850603124e-17       4.430157367688e-18 
 2195       1.888012890695e-11       5.746741206750e-13      -1.209092807267e-13       0.000000000000e+00       2.330778842110e-16       4.253966110621e-17       4.464705994786e-18 
 2196       1.878388467215e-11       5.778753396121e-13      -1.168424799720e-13       0.000000000000e+00       2.325977270001e-16       4.214589038195e-17       4.499320356659e-18 
 2197       1.868789173847e-11       5.810969132053e-13      -1.130863639455e-13       0.000000000000e+00       2.321187036961e-16       4.175702776659e-17       4.534020424900e-18 
 2198       1.859216802180e-11       5.843370319009e-13      -1.096393730969e-13       0.000000000000e+00       2.316408113840e-16       4.137290652176e-17       4.568826243622e-18 
 2199       1.849673150042e-11       5.875938794335e-13      -1.064999398458e-13       0.000000000000e+00       2.311640471244e-16       4.099335926186e-17       4.603757929544e-18 
 2200       1.840160021503e-11       5.908656328183e-13      -1.036664885721e-13       0.000000000000e+00       2.306884079528e-16       4.061821795326e-17       4.638835672072e-18 
 2201       1.830679226882e-11       5.941504623430e-13      -1.011374356057e-13       0.000000000000e+00       2.302138908804e-16       4.024731391362e-17       4.674079733386e-18 
 2202       1.821232582760e-11       5.974465315603e-13      -9.891118921685e-14       0.000000000000e+00       2.297404928936e-16       3.988047781107e-17       4.709510448514e-18 
 2203       1.811821911977e-11       6.007519972807e-13      -9.698614960551e-14       0.000000000000e+00       2.292682109539e-16       3.951753966350e-17       4.745148225422e-18 
 2204       1.802449043649e-11       6.040650095639e-13      -9.536070889185e-14       0.000000000000e+00       2.287970419981e-16       3.915832883777e-17       4.781013545093e-18 
 2205       1.793115813168e-11       6.073837117122e-13      -9.403325110603e-14       0.000000000000e+00       2.283269829383e-16       3.880267404901e-17       4.817126961611e-18 
 2206       1.783824062211e-11       6.107062402617e-13      -9.300215217815e-14       0.000000000000e+00       2.278580306617e-16       3.845040335983e-17       4.853509102241e-18 
 2207       1.774575638748e-11       6.140307249757e-13      -9.226577992829e-14       0.000000000000e+00       2.273901820304e-16       3.810134417957e-17       4.890180667516e-18 
 2208       1.765372397050e-11       6.173552888363e-13      -9.182249405642e-14       0.000000000000e+00       2.269234338818e-16       3.775532326357e-17       4.927162431313e-18 
 2209       1.756216197691e-11       6.206780480369e-13      -9.167064613241e-14       0.000000000000e+00       2.264577830284e-16       3.741216671240e-17       4.964475240941e-18 
 2210       1.747108907560e-11       6.239971119747e-13      -9.180857958598e-14       0.000000000000e+00       2.259932262574e-16       3.707169997110e-17       5.002140017222e-18 
 2211       1.738052399866e-11       6.273105832429e-13      -9.223462969670e-14       0.000000000000e+00       2.255297603314e-16       3.673374782846e-17       5.040177754572e-18 
 2212       1.729048554146e-11       6.306165576230e-13      -9.294712358392e-14       0.000000000000e+00       2.250673819875e-16       3.639813441624e-17       5.078609521085e-18 
 2213       1.720099256269e-11       6.339131240772e-13      -9.394438019679e-14       0.000000000000e+00       2.246060879380e-16       3.606468320842e-17       5.117456458614e-18 
 2214       1.711206398446e-11       6.371983647405e-13      -9.522471030419e-14       0.000000000000e+00       2.241458748700e-16       3.573321702047e-17       5.156739782855e-18 
 2215       1.702371879237e-11       6.404703549135e-13      -9.678641648474e-14       0.000000000000e+00       2.236867394455e-16       3.540355800856e-17       5.196480783429e-18 
 2216       1.693597603556e-11       6.437271630543e-13      -9.862779311674e-14       0.000000000000e+00       2.232286783011e-16       3.507552766886e-17       5.236700823965e-18 
 2217       1.684885482679e-11       6.469668507709e-13      -1.007471263682e-13       0.000000000000e+00       2.227716880483e-16       3.474894683674e-17       5.277421342179e-18 
 2218       1.676237434250e-11       6.501874728138e-13      -1.031426941866e-13       0.000000000000e+00       2.223157652735e-16       3.442363568605e-17       5.318663849963e-18 
 2219       1.667655382291e-11       6.533870770679e-13      -1.058127662892e-13       0.000000000000e+00       2.218609065374e-16       3.409941372833e-17       5.360449933461e-18 
 2220       1.659141257205e-11       6.565637045450e-13      -1.087556041529e-13       0.000000000000e+00       2.214071083758e-16       3.377609981212e-17       5.402801253155e-18 
 2221       1.650696780453e-11       6.597155349015e-13      -1.119690296877e-13       0.000000000000e+00       2.209543675062e-16       3.345354962228e-17       5.445726046789e-18 
 2222       1.642322817004e-11       6.628413240530e-13      -1.154491281714e-13       0.000000000000e+00       2.205026814523e-16       3.313176844986e-17       5.489178540746e-18 
 2223       1.634020018630e-11       6.659399694290e-13      -1.191915367455e-13       0.000000000000e+00       2.200520479238e-16       3.281079916405e-17       5.533099271297e-18 
 2224       1.625789038855e-11       6.690103647050e-13      -1.231918749347e-13       0.000000000000e+00       2.196024646094e-16       3.249068477975e-17       5.577428557222e-18 
 2225       1.617630532952e-11       6.720513997986e-13      -1.274457446265e-13       0.000000000000e+00       2.191539291769e-16       3.217146845768e-17       5.622106499563e-18 
 2226       1.609545157945e-11       6.750619608656e-13      -1.319487300506e-13       0.000000000000e+00       2.187064392728e-16       3.185319350458e-17       5.667072981380e-18 
 2227       1.601533572618e-11       6.780409302955e-13      -1.366963977583e-13       0.000000000000e+00       2.182599925228e-16       3.153590337333e-17       5.712267667505e-18 
 2228       1.593596437506e-11       6.809871867077e-13      -1.416842966021e-13       0.000000000000e+00       2.178145865315e-16       3.121964166315e-17       5.757630004293e-18 
 2229       1.585734414907e-11       6.838996049470e-13      -1.469079577151e-13       0.000000000000e+00       2.173702188821e-16       3.090445211972e-17       5.803099219380e-18 
 2230       1.577948168875e-11       6.867770560798e-13      -1.523628944907e-13       0.000000000000e+00       2.169268871369e-16       3.059037863540e-17       5.848614321438e-18 
 2231       1.570238365229e-11       6.896184073899e-13      -1.580446025618e-13       0.000000000000e+00       2.164845888369e-16       3.027746524930e-17       5.894114099925e-18 
 2232       1.562605671548e-11       6.924225223740e-13      -1.639485597803e-13       0.000000000000e+00       2.160433215020e-16       2.996575614753e-17       5.939537124843e-18 
 2233       1.555050757179e-11       6.951882607381e-13      -1.700702261969e-13       0.000000000000e+00       2.156030826306e-16       2.965529566331e-17       5.984821746490e-18 
 2234       1.547574293234e-11       6.979144783931e-13      -1.764050440402e-13       0.000000000000e+00       2.151638697001e-16       2.934612827714e-17       6.029906095215e-18 
 2235       1.540176952595e-11       7.006000274506e-13      -1.829484376965e-13       0.000000000000e+00       2.147256801664e-16       2.903829861696e-17       6.074728081174e-18 
 2236       1.532859409914e-11       7.032437562189e-13      -1.896958136890e-13       0.000000000000e+00       2.142885114642e-16       2.873185145830e-17       6.119225394082e-18 
 2237       1.525622341613e-11       7.058445091988e-13      -1.966425606574e-13       0.000000000000e+00       2.138523610068e-16       2.842683172447e-17       6.163335502967e-18 
 2238       1.518466425891e-11       7.084011270795e-13      -2.037840493376e-13       0.000000000000e+00       2.134172261860e-16       2.812328448671e-17       6.206995655927e-18 
 2239       1.511392342720e-11       7.109124467344e-13      -2.111156325409e-13       0.000000000000e+00       2.129831043723e-16       2.782125496430e-17       6.250142879881e-18 
 2240       1.504400773850e-11       7.133773012172e-13      -2.186326451335e-13       0.000000000000e+00       2.125499929147e-16       2.752078852479e-17       6.292713980326e-18 
 2241       1.497492402811e-11       7.157945197572e-13      -2.263304040160e-13       0.000000000000e+00       2.121178891408e-16       2.722193068414e-17       6.334645541089e-18 
 2242       1.490667914911e-11       7.181629277560e-13      -2.342042081033e-13       0.000000000000e+00       2.116867903564e-16       2.692472710684e-17       6.375873924083e-18 
 2243       1.483927997244e-11       7.204813467824e-13      -2.422493383032e-13       0.000000000000e+00       2.112566938462e-16       2.662922360613e-17       6.416335269060e-18 
 2244       1.477273338685e-11       7.227485945693e-13      -2.504610574970e-13       0.000000000000e+00       2.108275968729e-16       2.633546614412e-17       6.455965493368e-18 
 2245       1.470704629897e-11       7.249634850086e-13      -2.588346105178e-13       0.000000000000e+00       2.103994966780e-16       2.604350083194e-17       6.494700291700e-18 
 2246       1.464222563328e-11       7.271248281477e-13      -2.673652241311e-13       0.000000000000e+00       2.099723904810e-16       2.575337392996e-17       6.532475135855e-18 
 2247       1.457827833219e-11       7.292314301852e-13      -2.760481070133e-13       0.000000000000e+00       2.095462754800e-16       2.546513184789e-17       6.569225274484e-18 
 2248       1.451521135598e-11       7.312820934666e-13      -2.848784497322e-13       0.000000000000e+00       2.091211488512e-16       2.517882114494e-17       6.604885732854e-18 
 2249       1.445303168289e-11       7.332756164804e-13      -2.938514247253e-13       0.000000000000e+00       2.086970077494e-16       2.489448853005e-17       6.639391312593e-18 
 2250       1.439174630909e-11       7.352107938538e-13      -3.029621862804e-13       0.000000000000e+00       2.082738493073e-16       2.461218086195e-17       6.672676591452e-18 
 2251       1.433136224870e-11       7.370864163487e-13      -3.122058705144e-13       0.000000000000e+00       2.078516706359e-16       2.433194514939e-17       6.704675923054e-18 
 2252       1.427188653385e-11       7.389012708574e-13      -3.215775953530e-13       0.000000000000e+00       2.074304688247e-16       2.405382855130e-17       6.735323436650e-18 
 2253       1.421332621465e-11       7.406541403985e-13      -3.310724605102e-13       0.000000000000e+00       2.070102409409e-16       2.377787837691e-17       6.764553036874e-18 
 2254       1.415568835921e-11       7.423438041130e-13      -3.406855474677e-13       0.000000000000e+00       2.065909840303e-16       2.350414208592e-17       6.792298403495e-18 
 2255       1.409898005370e-11       7.439690372599e-13      -3.504119194546e-13       0.000000000000e+00       2.061726951164e-16       2.323266728870e-17       6.818492991175e-18 
 2256       1.404320840231e-11       7.455286112120e-13      -3.602466214265e-13       0.000000000000e+00       2.057553712009e-16       2.296350174639e-17       6.843070029220e-18 
 2257       1.398838052732e-11       7.470212934523e-13      -3.701846800453e-13       0.000000000000e+00       2.053390092638e-16       2.269669337111e-17       6.865962521336e-18 
 2258       1.393450356908e-11       7.484458475690e-13      -3.802211036586e-13       0.000000000000e+00       2.049236062627e-16       2.243229022610e-17       6.887103245382e-18 
 2259       1.388158468603e-11       7.498010332521e-13      -3.903508822793e-13       0.000000000000e+00       2.045091591336e-16       2.217034052586e-17       6.906424753125e-18 
 2260       1.382962898834e-11       7.510858071712e-13      -4.005690771728e-13       0.000000000000e+00       2.040956649703e-16       2.191088849504e-17       6.923872978461e-18 
 2261       1.377863332400e-11       7.522999270394e-13      -4.108710902962e-13       0.000000000000e+00       2.036831215673e-16       2.165396191527e-17       6.939448158913e-18 
 2262       1.372859245249e-11       7.534433514543e-13      -4.212523965637e-13       0.000000000000e+00       2.032715268803e-16       2.139958449795e-17       6.953164178728e-18 
 2263       1.367950110750e-11       7.545160393714e-13      -4.317084543789e-13       0.000000000000e+00       2.028608788471e-16       2.114778001832e-17       6.965034984556e-18 
 2264       1.363135399690e-11       7.555179501052e-13      -4.422347056162e-13       0.000000000000e+00       2.024511753870e-16       2.089857231551e-17       6.975074585522e-18 
 2265       1.358414580271e-11       7.564490433293e-13      -4.528265756023e-13       0.000000000000e+00       2.020424144009e-16       2.065198529257e-17       6.983297053300e-18 
 2266       1.353787118109e-11       7.573092790773e-13      -4.634794730980e-13       0.000000000000e+00       2.016345937715e-16       2.040804291661e-17       6.989716522189e-18 
 2267       1.349252476226e-11       7.580986177430e-13      -4.741887902798e-13       0.000000000000e+00       2.012277113629e-16       2.016676921879e-17       6.994347189183e-18 
 2268       1.344810115051e-11       7.588170200817e-13      -4.849499027210e-13       0.000000000000e+00       2.008217650209e-16       1.992818829441e-17       6.997203314049e-18 
 2269       1.340459492415e-11       7.594644472099e-13      -4.957581693742e-13       0.000000000000e+00       2.004167525730e-16       1.969232430299e-17       6.998299219397e-18 
 2270       1.336200063549e-11       7.600408606065e-13      -5.066089325520e-13       0.000000000000e+00       2.000126718278e-16       1.945920146829e-17       6.997649290758e-18 
 2271       1.332031281079e-11       7.605462221131e-13      -5.174975179089e-13       0.000000000000e+00       1.996095205759e-16       1.922884407842e-17       6.995267976654e-18 
 2272       1.327952595027e-11       7.609804939348e-13      -5.284192344233e-13       0.000000000000e+00       1.992072965890e-16       1.900127648588e-17       6.991169788674e-18 
 2273       1.323963452802e-11       7.613436386405e-13      -5.393693743784e-13       0.000000000000e+00       1.988059976204e-16       1.877652310761e-17       6.985369301548e-18 
 2274       1.320063299201e-11       7.616356191638e-13      -5.503432133442e-13       0.000000000000e+00       1.984056214050e-16       1.855460842507e-17       6.977881153218e-18 
 2275       1.316251576405e-11       7.618563988032e-13      -5.613360101591e-13       0.000000000000e+00       1.980061656587e-16       1.833555698431e-17       6.968720044917e-18 
 2276       1.312527723977e-11       7.620059412231e-13      -5.723430069112e-13       0.000000000000e+00       1.976076280791e-16       1.811939339601e-17       6.957900741238e-18 
 2277       1.308891178853e-11       7.620842104541e-13      -5.833594289202e-13       0.000000000000e+00       1.972100063450e-16       1.790614233557e-17       6.945438070209e-18 
 2278       1.305341375349e-11       7.620911708937e-13      -5.943804847190e-13       0.000000000000e+00       1.968132981167e-16       1.769582854313e-17       6.931346923371e-18 
 2279       1.301877745149e-11       7.620267873068e-13      -6.054013660348e-13       0.000000000000e+00       1.964175010356e-16       1.748847682368e-17       6.915642255844e-18 
 2280       1.298499717306e-11       7.618910248263e-13      -6.164172477715e-13       0.000000000000e+00       1.960226127244e-16       1.728411204711e-17       6.898339086408e-18 
 2281       1.295206718238e-11       7.616838489538e-13      -6.274232879903e-13       0.000000000000e+00       1.956286307873e-16       1.708275914824e-17       6.879452497574e-18 
 2282       1.291998171724e-11       7.614052255601e-13      -6.384146278924e-13       0.000000000000e+00       1.952355528093e-16       1.688444312693e-17       6.858997635658e-18 
 2283       1.288873498904e-11       7.610551208857e-13      -6.493863917995e-13       0.000000000000e+00       1.948433763569e-16       1.668918904811e-17       6.836989710853e-18 
 2284       1.285832118271e-11       7.606335015414e-13      -6.603336871363e-13       0.000000000000e+00       1.944520989779e-16       1.649702204186e-17       6.813443997307e-18 
 2285       1.282873445673e-11       7.601403345092e-13      -6.712516044114e-13       0.000000000000e+00       1.940617182008e-16       1.630796730346e-17       6.788375833193e-18 
 2286       1.279996894305e-11       7.595755871423e-13      -6.821352171993e-13       0.000000000000e+00       1.936722315356e-16       1.612205009346e-17       6.761800620785e-18 
 2287       1.277201874710e-11       7.589392271663e-13      -6.929795821218e-13       0.000000000000e+00       1.932836364732e-16       1.593929573775e-17       6.733733826532e-18 
 2288       1.274487794774e-11       7.582312226793e-13      -7.037797388298e-13       0.000000000000e+00       1.928959304858e-16       1.575972962760e-17       6.704190981130e-18 
 2289       1.271854059722e-11       7.574515421526e-13      -7.145307099847e-13       0.000000000000e+00       1.925091110265e-16       1.558337721974e-17       6.673187679597e-18 
 2290       1.269300072117e-11       7.566001544317e-13      -7.252275012398e-13       0.000000000000e+00       1.921231755293e-16       1.541026403643e-17       6.640739581347e-18 
 2291       1.266825231855e-11       7.556770287361e-13      -7.358651012223e-13       0.000000000000e+00       1.917381214093e-16       1.524041566550e-17       6.606862410264e-18 
 2292       1.264428936163e-11       7.546821346606e-13      -7.464384815149e-13       0.000000000000e+00       1.913539460628e-16       1.507385776044e-17       6.571571954775e-18 
 2293       1.262110579596e-11       7.536154421756e-13      -7.569425966368e-13       0.000000000000e+00       1.909706468667e-16       1.491061604044e-17       6.534884067924e-18 
 2294       1.259869554032e-11       7.524769216276e-13      -7.673723840260e-13       0.000000000000e+00       1.905882211790e-16       1.475071629045e-17       6.496814667448e-18 
 2295       1.257705248672e-11       7.512665437398e-13      -7.777227640203e-13       0.000000000000e+00       1.902066663386e-16       1.459418436127e-17       6.457379735847e-18 
 2296       1.255617050034e-11       7.499842796129e-13      -7.879886398395e-13       0.000000000000e+00       1.898259796653e-16       1.444104616959e-17       6.416595320461e-18 
 2297       1.253604341952e-11       7.486301007254e-13      -7.981648975664e-13       0.000000000000e+00       1.894461584595e-16       1.429132769805e-17       6.374477533542e-18 
 2298       1.251666505569e-11       7.472039789344e-13      -8.082464061286e-13       0.000000000000e+00       1.890672000028e-16       1.414505499533e-17       6.331042552329e-18 
 2299       1.249802823302e-11       7.457060321693e-13      -8.182284790598e-13       0.000000000000e+00       1.886891017144e-16       1.400224301299e-17       6.286315417103e-18 
 2300       1.248012190041e-11       7.441369625262e-13      -8.281082630327e-13       0.000000000000e+00       1.883118616232e-16       1.386286203835e-17       6.240356486434e-18 
 2301       1.246293400105e-11       7.424976209647e-13      -8.378833581319e-13       0.000000000000e+00       1.879354778993e-16       1.372687104798e-17       6.193235150554e-18 
 2302       1.244645243100e-11       7.407888618717e-13      -8.475513568692e-13       0.000000000000e+00       1.875599486963e-16       1.359422885130e-17       6.145021048945e-18 
 2303       1.243066503919e-11       7.390115430651e-13      -8.571098441753e-13       0.000000000000e+00       1.871852721523e-16       1.346489409039e-17       6.095784070615e-18 
 2304       1.241555962738e-11       7.371665257984e-13      -8.665563973927e-13       0.000000000000e+00       1.868114463888e-16       1.333882523980e-17       6.045594354371e-18 
 2305       1.240112395004e-11       7.352546747636e-13      -8.758885862669e-13       0.000000000000e+00       1.864384695117e-16       1.321598060633e-17       5.994522289091e-18 
 2306       1.238734571437e-11       7.332768580960e-13      -8.851039729392e-13       0.000000000000e+00       1.860663396106e-16       1.309631832888e-17       5.942638513999e-18 
 2307       1.237421258022e-11       7.312339473775e-13      -8.942001119381e-13       0.000000000000e+00       1.856950547591e-16       1.297979637825e-17       5.890013918938e-18 
 2308       1.236171216000e-11       7.291268176407e-13      -9.031745501720e-13       0.000000000000e+00       1.853246130145e-16       1.286637255692e-17       5.836719644643e-18 
 2309       1.234983201869e-11       7.269563473729e-13      -9.120248269208e-13       0.000000000000e+00       1.849550124182e-16       1.275600449889e-17       5.782827083016e-18 
 2310       1.233855967375e-11       7.247234185196e-13      -9.207484738281e-13       0.000000000000e+00       1.845862509952e-16       1.264864966949e-17       5.728407877398e-18 
 2311       1.232788259508e-11       7.224289164888e-13      -9.293430148934e-13       0.000000000000e+00       1.842183267545e-16       1.254426536517e-17       5.673533922843e-18 
 2312       1.231778820494e-11       7.200737301549e-13      -9.378059664641e-13       0.000000000000e+00       1.838512376887e-16       1.244280871333e-17       5.618277366391e-18 
 2313       1.230826387793e-11       7.176587518622e-13      -9.461348372275e-13       0.000000000000e+00       1.834849817744e-16       1.234423667209e-17       5.562710607344e-18 
 2314       1.229929694095e-11       7.151848774290e-13      -9.543271282028e-13       0.000000000000e+00       1.831195569717e-16       1.224850603017e-17       5.506906297535e-18 
 2315       1.229087467307e-11       7.126530061516e-13      -9.623803327335e-13       0.000000000000e+00       1.827549612245e-16       1.215557340662e-17       5.450937341607e-18 
 2316       1.228298430557e-11       7.100640408081e-13      -9.702919364791e-13       0.000000000000e+00       1.823911924606e-16       1.206539525069e-17       5.394876897281e-18 
 2317       1.227561302184e-11       7.074188876623e-13      -9.780594174073e-13       0.000000000000e+00       1.820282485912e-16       1.197792784160e-17       5.338798375633e-18 
 2318       1.226874795732e-11       7.047184564674e-13      -9.856802457861e-13       0.000000000000e+00       1.816661275113e-16       1.189312728838e-17       5.282775441368e-18 
 2319       1.226237619946e-11       7.019636604702e-13      -9.931518841760e-13       0.000000000000e+00       1.813048270995e-16       1.181094952965e-17       5.226882013091e-18 
 2320       1.225648478769e-11       6.991554164149e-13      -1.000471787422e-12       0.000000000000e+00       1.809443452181e-16       1.173135033346e-17       5.171192263582e-18 
 2321       1.225106071330e-11       6.962946445468e-13      -1.007637402644e-12       0.000000000000e+00       1.805846797128e-16       1.165428529708e-17       5.115780620068e-18 
 2322       1.224609091948e-11       6.933822686164e-13      -1.014646169234e-12       0.000000000000e+00       1.802258284130e-16       1.157970984679e-17       5.060721764500e-18 
 2323       1.224156230118e-11       6.904192158831e-13      -1.021495518841e-12       0.000000000000e+00       1.798677891318e-16       1.150757923774e-17       5.006090633822e-18 
 2324       1.223746170511e-11       6.874064171195e-13      -1.028182875369e-12       0.000000000000e+00       1.795105596655e-16       1.143784855373e-17       4.951962420248e-18 
 2325       1.223377592968e-11       6.843448066146e-13      -1.034705654965e-12       0.000000000000e+00       1.791541377941e-16       1.137047270700e-17       4.898412571535e-18 
 2326       1.223049172491e-11       6.812353221784e-13      -1.041061266014e-12       0.000000000000e+00       1.787985212812e-16       1.130540643807e-17       4.845516791253e-18 
 2327       1.222759579245e-11       6.780789051452e-13      -1.047247109130e-12       0.000000000000e+00       1.784437078736e-16       1.124260431556e-17       4.793351039065e-18 
 2328       1.222507478543e-11       6.748765003779e-13      -1.053260577148e-12       0.000000000000e+00       1.780896953017e-16       1.118202073595e-17       4.741991530994e-18 
 2329       1.222291530850e-11       6.716290562719e-13      -1.059099055114e-12       0.000000000000e+00       1.777364812793e-16       1.112360992343e-17       4.691514739700e-18 
 2330       1.222110391771e-11       6.683375247585e-13      -1.064759920282e-12       0.000000000000e+00       1.773840635036e-16       1.106732592970e-17       4.641997394753e-18 
 2331       1.221962712051e-11       6.650028613093e-13      -1.070240542103e-12       0.000000000000e+00       1.770324396551e-16       1.101312263378e-17       4.593516482907e-18 
 2332       1.221847137564e-11       6.616260249401e-13      -1.075538282213e-12       0.000000000000e+00       1.766816073978e-16       1.096095374180e-17       4.546149248372e-18 
 2333       1.221762309313e-11       6.582079782141e-13      -1.080650494436e-12       0.000000000000e+00       1.763315643789e-16       1.091077278685e-17       4.499973193089e-18 
 2334       1.221706863421e-11       6.547496872468e-13      -1.085574524763e-12       0.000000000000e+00       1.759823082291e-16       1.086253312874e-17       4.455066077002e-18 
 2335       1.221679431127e-11       6.512521217092e-13      -1.090307711355e-12       0.000000000000e+00       1.756338365620e-16       1.081618795385e-17       4.411505918333e-18 
 2336       1.221678638783e-11       6.477162548316e-13      -1.094847384528e-12       0.000000000000e+00       1.752861469750e-16       1.077169027493e-17       4.369370993855e-18 
 2337       1.221703107844e-11       6.441430634083e-13      -1.099190866748e-12       0.000000000000e+00       1.749392370482e-16       1.072899293089e-17       4.328739839166e-18 
 2338       1.221751496083e-11       6.405335552869e-13      -1.103336009507e-12       0.000000000000e+00       1.745931044830e-16       1.068805933130e-17       4.289668407304e-18 
 2339       1.221822621519e-11       6.368888520204e-13      -1.107282807633e-12       0.000000000000e+00       1.742477475149e-16       1.064889576378e-17       4.252121387741e-18 
 2340       1.221915339254e-11       6.332101067410e-13      -1.111031795074e-12       0.000000000000e+00       1.739031645028e-16       1.061151928854e-17       4.216040457843e-18 
 2341       1.222028500321e-11       6.294984767250e-13      -1.114583508933e-12       0.000000000000e+00       1.735593537916e-16       1.057594701212e-17       4.181367085247e-18 
 2342       1.222160951681e-11       6.257551233973e-13      -1.117938489475e-12       0.000000000000e+00       1.732163137122e-16       1.054219608743e-17       4.148042527628e-18 
 2343       1.222311536217e-11       6.219812123360e-13      -1.121097280128e-12       0.000000000000e+00       1.728740425814e-16       1.051028371384e-17       4.116007832477e-18 
 2344       1.222479092732e-11       6.181779132768e-13      -1.124060427490e-12       0.000000000000e+00       1.725325387019e-16       1.048022713714e-17       4.085203836871e-18 
 2345       1.222662455941e-11       6.143464001176e-13      -1.126828481329e-12       0.000000000000e+00       1.721918003624e-16       1.045204364966e-17       4.055571167246e-18 
 2346       1.222860456471e-11       6.104878509229e-13      -1.129401994592e-12       0.000000000000e+00       1.718518258376e-16       1.042575059029e-17       4.027050239166e-18 
 2347       1.223071920854e-11       6.066034479283e-13      -1.131781523402e-12       0.000000000000e+00       1.715126133877e-16       1.040136534452e-17       3.999581257100e-18 
 2348       1.223295671521e-11       6.026943775449e-13      -1.133967627069e-12       0.000000000000e+00       1.711741612592e-16       1.037890534449e-17       3.973104214193e-18 
 2349       1.223530526801e-11       5.987618303641e-13      -1.135960868089e-12       0.000000000000e+00       1.708364676842e-16       1.035838806902e-17       3.947558892034e-18 
 2350       1.223775300915e-11       5.948070011618e-13      -1.137761812150e-12       0.000000000000e+00       1.704995308807e-16       1.033983104370e-17       3.922884860436e-18 
 2351       1.224028803972e-11       5.908310889029e-13      -1.139371028134e-12       0.000000000000e+00       1.701633490524e-16       1.032325184087e-17       3.899021477201e-18 
 2352       1.224289841963e-11       5.868352967460e-13      -1.140789088124e-12       0.000000000000e+00       1.698279203888e-16       1.030866807973e-17       3.875907887896e-18 
 2353       1.224557216760e-11       5.828208320476e-13      -1.142016567405e-12       0.000000000000e+00       1.694932430654e-16       1.029609742633e-17       3.853483025626e-18 
 2354       1.224829726108e-11       5.787889063670e-13      -1.143054044467e-12       0.000000000000e+00       1.691593152431e-16       1.028555759365e-17       3.831685610803e-18 
